page,review_title,review_text,rating
336,Reasonable price and good quality,A medical book introduces that this supplement is worth to buy from the aspects of cost performance and quality. Also bigger quantity is helpful to me because I take 6 soft gels every day.,4.0
336,great deal,Good for daily use. It's quality. The supplements are well packed,4.0
336,,best kind of omega 3 I use everyday for two years,4.0
336,very good,very good quality size is perfect package is good very effective,4.0
337,Good value for money,"offers high potency and pure ingredients without the fishy aftertaste. It’s expensive, but the quality justifies the cost.",4.0
337,Pcos girlie get this,"Doesn’t smell like fish at all ,it’s good for hair nail and Pcos symptoms",4.0
337,its good,currently using it. overall product is good. how effect is it... i do not know,4.0
337,,"helps with brain functions, good packaging and good quantity, fish omega is good for the brain",4.0
337,nice,well packaged and sealed properly. Everything looks good and in perfect condition,4.0
337,,"size is easy to swallow, i have pvc and i hope taking omega 3 help regulate my heart palpitations",4.0
337,,Perfect daily supplement. Helps with focus and joint support. Very clean and fresh. No burping or bad taste. Will definitely reorder!,4.0
337,good,"2nd time buying this , high quality ingredients, important supplements for the brain health",4.0
337,My new favorite,I use to buy other brands but chance upon this natural and 3rd party tested one. Will be sticking to this one,4.0
337,It's ok,"The size is a bit big to swallow but I got it anyway because of the great reviews. However, I cannot feel the benefit after finishing one bottle - noticed no difference in my health. Packaging quality was good, did not sense fishy smell, tastes fine as it just goes down with water.",3.0
337,Not bad but low epa and dha,I just finished my first bottle and I think ill go to a different or upgraded brand since there are better options for a higher epa dha. Doesn’t have a fish taste and i like that a feel the benefits. Package is good and quality isn’t bad more a omega 3 for this price and ingredients.,3.0
337,Qustionable quality,"From my background as scientist I know that Omega 3 should NOT taste like fish. I always open a capsule to test the 'fishiness'. Pure omega-3 fish oil doen NOT have a fishy taste. So, I wonder how pure this is.... However, upon delivery the capsules were already a kind of melting, and omega-3 should be stored in the fridge, because of degradation, and the degradation presents a fishy taste. So, it might be that the quality is much better when bought directly in a cooled stored, rather than have it delivered.",3.0
337,Suitable for pescatarians - thank you so much!,"We wanted fish oil (Omega 3) for brain health. We're pleased that this product having been tested for expected Omega 3 levels demonstrates quality and benefit for us. The Omega-3 levels in this product 180/120 is slightly less than for other products but that's find we don't seek to have all vitamins in excess. The only thing that surprised me is that 100 soft gels and 240 soft gels don't have the exact same ingredients list. The 100-gels one contains glycerine from soy and is pescatarian-friendly. This is somewhat surprising as I would expect one brand to be consistent in their ingredients in differently sized containers? Anyway, as fish oil I do see that it meets the requirements for being a quality product for a lot of people. Update: I asked iHerb and they investigated and found out that both products are pescatarian friendly therefore suitable for those on diets such as pescatarian (also halal and kosher diets)",5.0
337,Love it,"I've been incorporating Omega 3 into my daily routine for years, and this brand has become a staple in my regimen. I absolutely love it! Not only is it a quality product, but it's also offered at a great price point. The consistent high quality and affordability make it a repeat purchase of mine for a long time. I highly recommend it to anyone looking to add Omega 3 to their routine.",5.0
337,amazing,high quality. i love the brand for its quality. the ingredients are the ones recommended by the specialists. my hair started looking better and the inflammation on my face disapeared. taste is not as good but it's normal for omega fish oil. benefits are good. my age 23 and do not have issues with cholesterol,5.0
337,,"No strong aftertaste, does give a little burps. Great EPA and fish oil, keeps skin healthy and lowers cholesterol. Brand is trustworthy, california nutrition is good brand with good price. Can eat 1-2 pills per day. High dosage of DHA, does not taste fishy. Easy to swallow, not too big in size.",5.0
337,최고!,Excellent quality and great value for money. The product arrived well packaged and exactly as described. Easy to use and the results have been great so far. I would definitely purchase again and highly recommend it.,5.0
337,,Very nice and good quality i used 2 pills per day Great ingredients Recommended for age between 20s to 50s No fish smells or taste Good packaging,5.0
